id;weight;ingredient_id;recipe_id
3192;100;130;437
3193;400;47;437
3194;20;144;437
3195;200;5;437
3196;60;31;437
3197;300;93;438
3198;30;40;438
3199;100;4;438
3200;70;4;438
3201;100;7;438
3202;200;80;438
3203;1000;2;439
3204;40;40;439
3205;30;83;439
3206;50;8;439
3207;5;48;439
3208;3;21;439
3209;300;3;440
3210;50;8;440
3211;500;82;440
3212;300;4;440
3213;500;222;440
3214;400;4;441
3215;50;8;441
3216;1000;124;441
3217;1000;64;442
3218;5;223;442
3219;198;26;443
3220;346.5;80;443
3221;1980;30;443
3222;19.8;48;443
3223;9.9;83;443
3224;5;8;444
3225;1500;7;444
3226;1;34;444
3227;1;21;444
3228;10;4;444
3229;5;14;444
3230;20;4;444
3231;50;3;444
3232;70;21;444
3233;200;2;444
3234;250;1;444
3235;463;12;445
3236;200;7;446
3237;100;65;446
3238;100;80;446
3239;500;114;446
3240;250;13;446
3241;100;8;446
3242;200;3;446
3243;200;4;446
3244;1500;1;446
3245;20;8;447
3246;1000;2;447
3247;200;10;448
3248;5;29;448
3249;50;26;448
3250;20;38;448
3251;20;8;448
3252;3;48;448
3253;500;1;449
3254;400;12;449
3255;200;99;449
3256;100;4;449
3257;50;14;449
3258;10;48;449
3259;2;21;449
3260;900;21;450
3261;300;114;450
3262;60;13;450
3263;200;80;450
3264;150;65;450
3265;200;3;450
3266;200;4;450
3267;12;11;450
3268;2000;74;451
3269;150;8;451
3270;350;4;451
3271;200;80;451
3272;3;116;452
3273;3;21;452
3274;5;21;452
3275;30;14;452
3276;100;31;452
3277;40;105;452
3278;50;26;452
3279;200;130;452
3280;300;21;452
3281;1000;93;452
3282;5;48;452
3283;150;21;453
3284;100;22;453
3285;10;11;453
3286;20;8;453
3287;100;93;453
3288;100;61;453
3289;100;224;453
3290;100;60;453
3291;200;13;453
3292;500;7;453
3293;3;24;453
3294;10;48;453
3295;250;0;454
3296;20;8;454
3297;100;80;454
3298;50;117;454
3299;30;31;454
3300;3;48;454
3301;3;21;454
3302;400;10;455
3303;100;26;455
3304;100;25;455
3305;5;48;455
3306;2;155;455
3307;1;21;455
3308;120;29;455
3309;20;8;455
3310;400;1;456
3311;200;114;456
3312;100;4;456
3313;100;21;456
3314;100;5;456
3315;100;31;456
3316;5;48;456
3317;2;21;456
3318;10;8;456
3319;1000;113;457
3320;50;40;457
3321;150;7;458
3322;65;26;458
3323;500;29;458
3324;300;4;458
3325;500;114;458
3326;2;48;459
3327;270;29;459
3328;20;81;459
3329;60;7;459
3330;1;21;459
3331;150;5;459
3332;10;11;459
3333;80;8;459
3334;5;14;459
3335;300;31;459
3336;100;1;460
3337;50;31;460
3338;270;21;460
3339;200;93;460
3340;60;26;461
3341;70;26;461
3342;150;30;461
3343;100;30;462
3344;60;26;462
3345;700;29;462
3346;500;114;462
3347;500;114;462
3348;300;7;462
3349;500;4;462
3350;150;7;463
3351;20;8;463
3352;250;173;463
3353;5;48;463
3354;50;4;463
3355;250;114;463
3356;100;3;463
3357;100;1;463
3358;150;10;463
3359;150;10;463
3360;400;10;464
3361;240;13;464
3362;2;48;464
3363;200;114;464
3364;100;114;464
3365;200;114;464
3366;2;21;464
3367;60;26;464
3368;50;8;464
3369;20;8;465
3370;20;14;465
3371;3;48;465
3372;50;29;465
3373;300;2;465
3374;750;29;466
3375;150;40;466
3376;150;40;466
3377;150;40;466
3378;800;114;466
3379;10;48;466
3380;300;7;466
3381;1800;182;467
3382;50;88;467
3383;20;102;467
3384;15;94;467
3385;40;170;467
3386;20;8;467
3387;5;21;467
3388;3;59;468
3389;3;24;468
3390;200;72;468
3391;10;48;468
3392;5;21;468
3393;1500;113;468
3394;5;48;469
3395;10;21;469
3396;10;8;469
3397;20;11;469
3398;200;172;469
3399;750;46;469
3400;200;3;470
3401;200;4;470
3402;200;20;470
3403;30;8;470
3404;500;7;470
3405;5;68;470
3406;30;11;470
3407;4;48;470
3408;400;19;470
3409;50;14;470
3410;60;31;471
3411;400;207;471
3412;578;0;471
3413;620;71;472
3414;1300;7;472
3415;20;48;472
3416;15;52;472
3417;60;13;472
3418;60;65;472
3419;750;21;472
3420;260;5;472
3421;350;4;472
3422;150;3;472
3423;500;12;473
3424;50;26;473
3425;80;4;473
3426;5;11;473
3427;8;48;473
3428;5;21;473
3429;50;14;473
3430;20;31;473
3431;150;21;473
3432;200;153;473
3433;9;48;474
3434;6;21;474
3435;6;68;474
3436;10;8;474
3437;120;29;474
3438;100;26;474
3439;50;4;474
3440;200;1;474
3441;250;3;474
3442;230;9;474
3443;3;225;475
3444;15;48;475
3445;5;59;475
3446;50;11;475
3447;800;7;475
3448;70;8;475
3449;80;4;475
3450;170;3;475
3451;230;180;475
3452;500;13;475
3453;500;15;475
3454;250;29;476
3455;375;30;476
3456;150;31;476
3457;100;26;476
3458;20;6;476
3459;12;217;476
3460;10;52;476
3461;5;8;476
3462;50;8;476
3463;5;11;476
3464;2;48;477
3465;700;7;477
3466;100;4;477
3467;1100;69;477
3468;15;14;478
3469;5;21;478
3470;10;48;478
3471;1000;15;478
3472;3;48;479
3473;100;8;479
3474;500;7;479
3475;100;4;479
3476;75;3;479
3477;100;69;479
3478;100;226;479
3479;100;35;479
3480;100;210;479
3481;20;14;480
3482;2000;60;480
3483;20;11;480
3484;80;8;480
3485;3;58;480
3486;3;48;480
3487;40;80;480
3488;300;2;481
3489;80;4;481
3490;150;1;481
3491;150;3;481
3492;50;4;481
3493;50;11;481
3494;70;26;481
3495;3;21;481
3496;2;24;481
3497;2;115;481
3498;5;11;482
3499;4;48;482
3500;5;21;482
3501;200;26;482
3502;50;172;482
3503;50;80;482
3504;75;4;482
3505;110;8;482
3506;600;93;482
3507;1000;10;483
3508;500;64;483
3509;200;3;483
3510;150;4;483
3511;100;21;483
3512;60;65;483
3513;200;7;483
3514;200;80;484
3515;3;48;484
3516;4;21;484
3517;100;4;484
3518;500;7;484
3519;80;8;484
3520;500;227;484
3521;250;227;485
3522;170;4;485
3523;20;6;485
3524;20;11;485
3525;1000;7;486
3526;1000;35;486
3527;50;8;486
3528;150;4;486
3529;4;48;486
3530;15;11;487
3531;3;48;487
3532;20;8;487
3533;400;10;487
3534;400;7;487
3535;120;228;488
3536;150;93;488
3537;120;5;488
3538;40;8;488
3539;25;117;488
3540;40;8;488
3541;10;8;488
3542;50;31;488
3543;3;11;488
3544;3;6;488
3545;3;144;488
3546;3;48;488
3547;2;21;488
3548;800;7;489
3549;300;7;489
3550;300;210;489
3551;300;229;489
3552;70;4;489
3553;50;8;489
3554;10;21;489
3555;3;48;489
3556;2;48;490
3557;10;40;490
3558;10;8;490
3559;50;4;490
3560;900;113;490
3561;1;21;490
3562;15;170;491
3563;130;111;491
3564;50;80;491
3565;100;30;491
3566;100;138;491
3567;50;8;492
3568;10;6;492
3569;5;21;492
3570;100;38;492
3571;100;8;492
3572;100;230;492
3573;100;26;492
3574;500;2;492
3575;70;29;492
3576;165;33;493
3577;354;26;493
3578;150;207;493
3579;30;4;493
3580;50;26;494
3581;180;13;494
3582;5;48;494
3583;4;21;494
3584;100;28;494
3585;200;2;494
3586;15;11;494
3587;200;4;494
3588;1000;21;494
3589;500;64;494
3590;250;7;494
3591;270;32;495
3592;3;24;495
3593;3;24;495
3594;10;48;496
3595;50;8;496
3596;20;52;496
3597;250;30;496
3598;200;13;496
3599;45;26;497
3600;2000;7;497
3601;50;8;497
3602;40;8;497
3603;130;25;497
3604;160;29;497
3605;200;31;497
3606;400;2;497
3607;350;15;497
3608;100;4;497
3609;80;3;497
3610;8;21;498
3611;8;48;498
3612;30;40;498
3613;150;25;498
3614;500;71;498
3615;50;8;499
3616;400;0;499
3617;300;4;499
3618;1000;7;499
3619;300;3;499
3620;300;20;499
3621;100;52;500
3622;20;39;500
3623;100;65;500
3624;4;48;500
3625;5;21;500
3626;8;51;500
3627;75;4;500
3628;18;8;500
3629;30;11;500
3630;100;3;500
3631;500;90;500
3632;70;31;500
3633;300;100;500
3634;80;5;501
3635;30;31;501
3636;35;50;501
3637;150;21;501
3638;30;8;501
3639;200;8;501
3640;200;10;501
3641;350;12;501
3642;120;65;502
3643;50;123;502
3644;100;5;502
3645;30;65;502
3646;20;8;502
3647;10;144;502
3648;15;14;502
3649;5;11;502
3650;250;7;502
3651;50;65;503
3652;30;8;503
3653;200;4;503
3654;200;3;503
3655;700;22;503
3656;400;2;504
3657;400;10;504
3658;200;4;504
3659;200;4;504
3660;100;6;504
3661;200;26;504
3662;200;231;504
3663;3;48;504
3664;10;8;504
3665;500;7;505
3666;5;48;505
3667;15;21;505
3668;75;4;505
3669;400;46;505
3670;60;8;505
3671;10;81;505
3672;700;2;506
3673;20;88;506
3674;120;31;506
3675;15;8;506
3676;15;14;506
3677;15;158;506
3678;5;48;507
3679;300;7;507
3680;100;138;507
3681;500;2;508
3682;100;4;508
3683;7;48;508
3684;45;8;508
3685;300;2;509
3686;70;3;509
3687;40;4;509
3688;90;26;509
3689;5;48;509
3690;20;14;509
3691;200;31;509
3692;1000;2;510
3693;150;0;510
3694;150;3;510
3695;80;8;510
3696;30;88;510
3697;250;25;511
3698;50;20;511
3699;700;164;512
3700;150;5;512
3701;150;21;512
3702;90;3;512
3703;30;88;512
3704;30;8;512
3705;10;144;512
3706;10;6;512
3707;60;52;513
3708;60;151;513
3709;100;13;513
3710;400;7;513
3711;50;111;514
3712;3;54;514
3713;50;138;514
3714;50;170;514
3715;100;40;514
3716;22;8;515
3717;135;4;515
3718;350;5;515
3719;222;21;515
3720;538;164;515
3721;5;11;515
3722;400;5;516
3723;150;172;516
3724;300;19;516
3725;300;31;516
3726;400;65;516
3727;800;15;516
3728;172;26;516
3729;210;72;516
3730;50;40;517
3731;1000;85;517
3732;50;85;518
3733;200;4;518
3734;50;8;518
3735;1000;15;518
3736;20;11;518
3737;2;34;519
3738;60;26;519
3739;100;22;519
3740;100;12;519
3741;100;3;520
3742;1100;33;520
3743;150;39;520
3744;100;4;520
3745;100;7;521
3746;250;4;521
3747;500;2;521
3748;500;82;521
3749;500;82;521
3750;150;19;521
3751;100;8;521
3752;60;65;521
3753;60;29;522
3754;180;26;522
3755;200;153;522
3756;30.3;31;523
3757;107.1;26;523
3758;303;153;523
3759;5.1;83;523
3760;10.1;14;523
3761;15.2;138;523
3762;2;21;524
3763;3;48;524
3764;50;8;524
3765;15;11;524
3766;700;200;524
3767;200;29;524
3768;170;29;525
3769;200;26;525
3770;40;8;525
3771;200;4;525
3772;1000;10;525
3773;100;30;525
3774;200;25;525
3775;800;12;526
3776;300;5;526
3777;80;4;526
3778;12;11;526
3779;10;83;526
3780;40;88;526
3781;10;21;526
3782;45;8;526
3783;50;8;526
3784;5;48;526
3785;20;14;526
3786;2;21;527
3787;100;4;527
3788;10;48;527
3789;100;80;527
3790;300;80;527
3791;25;8;528
3792;300;2;528
3793;25;31;528
3794;70;91;529
3795;50;26;529
3796;150;153;529
3797;125;25;529
3798;55;31;529
3799;90;0;529
3800;5;102;529
3801;50;29;529
3802;30;30;530
3803;120;26;530
3804;5;48;530
3805;20;11;530
3806;1000;15;530
3807;250;7;531
3808;80;91;531
3809;100;138;531
3810;100;4;531
3811;30;8;532
3812;250;4;532
3813;50;20;532
3814;100;30;532
3815;50;26;532
3816;1500;35;532
3817;15;14;533
3818;100;26;533
3819;400;76;533
3820;80;31;533
3821;80;8;533
3822;1000;30;533
3823;350;13;533
3824;40;38;533
3825;500;114;534
3826;150;26;534
3827;100;4;534
3828;300;2;534
3829;100;31;534
3830;50;172;534
3831;30;8;534
3832;5;81;534
3833;300;7;535
3834;50;7;535
3835;200;4;535
3836;100;20;535
3837;10;48;536
3838;10;170;536
3839;20;88;536
3840;1500;142;536
3841;500;232;536
3842;50;91;537
3843;1;203;537
3844;10;40;537
3845;200;153;537
3846;90;4;538
3847;20;8;538
3848;300;7;538
3849;80;138;538
3850;30;31;538
3851;20;8;538
3852;500;30;539
3853;400;26;539
3854;50;52;539
3855;50;8;539
3856;450;12;539
3857;200;0;539
3858;60;13;539
3859;10;48;540
3860;10;155;540
3861;400;2;540
3862;30;8;540
3863;20;11;540
3864;20;14;540
3865;500;29;540
3866;200;31;540
3867;500;25;540
3868;120;9;541
3869;50;26;541
3870;80;4;541
3871;300;12;541
3872;8;48;541
3873;10;214;542
3874;50;8;542
3875;200;4;542
3876;100;5;542
3877;30;88;542
3878;150;80;542
3879;150;172;542
3880;200;172;542
3881;700;93;542
3882;100;138;543
3883;20;30;543
3884;5;170;543
3885;200;15;544
3886;150;26;544
3887;100;202;544
3888;30;31;544
3889;100;26;545
3890;40;25;545
3891;800;43;545
3892;100;4;546
3893;100;21;546
3894;100;3;546
3895;150;80;546
3896;300;15;546
3897;150;114;547
3898;600;5;547
3899;70;4;547
3900;100;3;547
3901;200;29;547
3902;17;8;548
3903;50;80;548
3904;80;4;548
3905;3;48;548
3906;4;21;548
3907;1000;46;548
3908;3;11;549
3909;50;8;549
3910;30;27;549
3911;50;31;549
3912;200;65;549
3913;30;144;549
3914;15;14;550
3915;85;5;550
3916;70;3;550
3917;200;12;550
3918;140;92;550
3919;100;22;550
3920;36;96;550
3921;3;48;551
3922;120;26;551
3923;30;4;551
3924;30;8;551
3925;50;100;551
3926;100;20;552
3927;100;110;552
3928;1000;7;552
3929;1;48;552
3930;4;8;552
3931;2;48;553
3932;60;26;553
3933;70;4;553
3934;200;30;553
3935;400;10;553
3936;2;155;553
3937;105;29;553
3938;2;21;553
3939;2;14;553
3940;2;6;553
3941;25;8;553
3942;2;48;554
3943;1000;233;554
3944;100;7;554
3945;10;8;554
3946;100;4;554
3947;60;3;554
3948;1;48;555
3949;20;8;555
3950;70;4;555
3951;400;35;555
3952;1;21;555
3953;1;51;555
3954;1;34;555
3955;50;3;555
3956;50;65;556
3957;300;4;556
3958;500;114;556
3959;250;7;556
3960;20;8;556
3961;500;7;557
3962;200;2;557
3963;30;4;558
3964;2;48;558
3965;27;8;558
3966;50;26;558
3967;40;8;558
3968;400;7;558
3969;200;37;558
3970;1000;7;559
3971;750;10;559
3972;70;3;559
3973;60;4;559
3974;150;31;559
3975;4;48;559
3976;4;21;559
3977;40;29;559
3978;14;8;559
3979;5.1;4;560
3980;5.1;6;560
3981;12.2;155;560
3982;7.1;48;560
3983;102;8;560
3984;102;26;560
3985;91.8;29;560
3986;612;10;560
3987;10;29;561
3988;50;8;561
3989;200;40;561
3990;200;3;561
3991;300;4;561
3992;400;12;561
3993;150;20;561
3994;40;4;562
3995;20;31;562
3996;20;8;562
3997;100;33;562
3998;100;65;562
3999;50;27;563
4000;500;231;563
4001;200;177;563
4002;100;138;563
4003;5;48;564
4004;60;38;564
4005;40;8;564
4006;50;26;564
4007;500;71;564
4008;1000;10;565
4009;180;26;565
4010;20;217;565
4011;120;29;565
4012;50;14;565
4013;90;80;566
4014;100;111;566
4015;50;4;566
4016;180;26;566
4017;170;3;566
4018;180;33;566
4019;175;13;567
4020;140;92;567
4021;150;23;567
4022;30;4;567
4023;15;11;567
4024;90;88;567
4025;18;8;567
4026;30;48;567
4027;30;6;567
4028;20;11;568
4029;30;21;568
4030;30;48;568
4031;90;88;568
4032;30;80;568
4033;100;88;568
4034;15;88;568
4035;950;44;568
4036;5;48;569
4037;20;8;569
4038;100;20;569
4039;10;21;570
4040;90;234;570
4041;30;31;570
4042;80;87;570
4043;168;235;570
4044;90;88;570
4045;45;11;570
4046;100;5;570
4047;350;71;570
4048;15;51;571
4049;20;11;571
4050;45;4;571
4051;85;3;571
4052;240;88;571
4053;90;234;571
4054;100;13;571
4055;30;31;572
4056;400;12;572
4057;168;235;572
4058;60;87;572
4059;90;5;572
4060;90;88;572
4061;15;170;572
4062;75;99;572
4063;15;94;572
4064;40;11;572
4065;10;52;573
4066;5;8;573
4067;20;160;573
4068;40;111;573
4069;80;30;573
4070;25;20;573
4071;40;153;573
4072;50;8;574
4073;125;7;574
4074;5;48;574
4075;210;2;574
4076;250;29;574
4077;114;26;575
4078;8;52;575
4079;23;38;575
4080;3;48;575
4081;2;144;575
4082;2;158;575
4083;93;31;575
4084;696;12;575
4085;10;29;575
4086;25;88;576
4087;52;8;576
4088;5;48;576
4089;5;21;576
4090;125;72;576
4091;19;11;576
4092;123;4;576
4093;1;54;577
4094;200;25;577
4095;100;153;577
4096;50;88;578
4097;200;88;578
4098;20;8;578
4099;500;114;578
4100;1;21;578
4101;200;4;578
4102;1000;2;578
4103;5;11;578
4104;30;80;578
4105;10;102;578
4106;216;26;579
4107;200;30;579
4108;70;31;579
4109;3;48;579
4110;10;170;579
4111;10;48;580
4112;250;3;580
4113;200;114;580
4114;1000;53;580
4115;150;31;580
4116;200;20;580
4117;15;8;581
4118;3;48;581
4119;20;65;581
4120;10;158;581
4121;15;11;581
4122;70;4;581
4123;400;0;581
4124;10;8;582
4125;50;7;582
4126;5;48;582
4127;1;21;582
4128;350;80;582
4129;500;0;582
4130;300;4;582
4131;100;29;583
4132;300;7;583
4133;10;14;584
4134;3;48;584
4135;120;30;584
4136;60;31;584
4137;150;26;584
4138;500;10;584
4139;200;5;585
4140;300;0;585
4141;400;123;585
4142;300;23;585
4143;300;92;585
4144;50;4;585
4145;400;1;585
4146;300;164;585
4147;5;11;585
4148;200;21;585
4149;450;13;585
4150;400;7;586
4151;50;52;586
4152;2;48;586
4153;70;138;586
4154;250;7;587
4155;75;8;587
4156;10;83;587
4157;800;5;587
4158;2;158;587
4159;25;40;587
4160;100;4;587
4161;1;21;587
4162;5;11;587
4163;800;11;587
4164;300;140;587
4165;150;153;588
4166;60;26;588
4167;1;48;588
4168;50;29;588
4169;190;5;589
4170;200;21;589
4171;340;164;589
4172;510;1;589
4173;165;4;589
4174;250;92;590
4175;1000;7;590
4176;5;48;590
4177;500;186;591
4178;400;1;591
4179;90;3;591
4180;100;4;591
4181;5;11;591
4182;5;48;591
4183;1;21;591
4184;20;144;591
4185;400;5;591
4186;180;7;591
4187;10;8;592
4188;200;30;592
4189;150;26;592
4190;1000;16;593
4191;150;4;593
4192;30;172;593
4193;10;29;593
4194;15;8;593
4195;700;8;594
4196;900;1;594
4197;200;5;594
4198;150;31;594
4199;50;8;594
4200;25;29;594
4201;350;30;594
4202;25;8;594
4203;20;141;594
4204;5;11;594
4205;2;21;594
4206;2;27;594
4207;200;18;594
4208;200;30;595
4209;7;11;595
4210;500;114;595
4211;600;36;596
4212;1000;7;596
4213;100;4;596
4214;10;11;596
4215;100;3;596
4216;30;65;596
4217;5;141;596
4218;4;48;596
4219;20;14;596
4220;20;29;597
4221;330;1;597
4222;20;29;597
4223;104;26;597
4224;120;31;597
4225;600;2;598
4226;100;4;598
4227;360;26;598
4228;150;8;598
4229;5;48;598
4230;100;90;598
4231;200;26;599
4232;60;4;599
4233;5;11;599
4234;80;31;599
4235;120;5;599
4236;5;48;599
4237;3;21;599
4238;25;8;599
4239;20;14;599
4240;80;21;599
4241;200;25;600
4242;100;20;600
4243;5;48;601
4244;100;48;601
4245;100;4;601
4246;200;32;601
4247;120;26;602
4248;46;31;602
4249;10;6;602
4250;2;48;602
4251;25;8;602
4252;500;82;603
4253;200;82;603
4254;180;4;603
4255;180;3;603
4256;150;21;603
4257;130;5;603
4258;10;48;603
4259;2;21;603
4260;80;8;603
4261;5;11;603
4262;20;6;603
4263;200;7;603
4264;550;2;604
4265;116;80;604
4266;123;29;604
4267;3;217;604
4268;118;26;604
4269;5;48;604
4270;3;21;604
4271;18;11;604
4272;100;4;604
4273;21;8;604
4274;1600;47;605
4275;125;8;605
4276;90;4;605
4277;600;53;605
4278;400;13;605
4279;10;48;605
4280;120;31;605
4281;400;15;606
4282;250;236;606
4283;100;22;606
4284;100;4;606
4285;200;21;606
4286;80;3;606
4287;40;8;606
4288;100;7;606
4289;5;48;606
4290;620;47;606
4291;2;21;607
4292;50;21;607
4293;100;15;607
4294;50;30;607
4295;64;91;607
4296;5;48;607
4297;50;4;607
4298;50;26;607
4299;20;237;608
4300;84;91;608
4301;170;99;608
4302;800;15;608
4303;600;238;609
4304;200;39;609
4305;80;4;609
4306;10;239;609
4307;100;31;609
4308;100;38;609
4309;5;83;609
4310;50;27;609
4311;200;117;609
4312;150;7;609
4313;3;48;609
4314;1;21;609
4315;10;8;609
4316;600;53;610
4317;180;26;610
4318;60;80;610
4319;120;29;610
4320;5;48;610
4321;17;8;610
4322;250;240;611
4323;250;164;611
4324;250;137;611
4325;150;5;611
4326;50;4;611
4327;5;11;611
4328;17;8;611
4329;10;34;611
4330;500;7;611
4331;5;54;611
4332;1;158;611
4333;1;158;611
4334;5;48;611
4335;1;21;611
4336;2;48;612
4337;40;8;612
4338;5;11;612
4339;2;21;612
4340;50;31;612
4341;200;80;612
4342;100;4;612
4343;5;6;612
4344;5;14;612
4345;1000;36;612
4346;300;32;613
4347;600;7;613
4348;10;8;613
4349;90;4;613
4350;10;24;613
4351;5;116;613
4352;5;48;613
4353;200;20;614
4354;400;7;614
4355;100;4;614
4356;2;11;614
4357;20;14;614
4358;10;8;614
4359;40;38;614
4360;5;48;614
4361;1;21;614
4362;750;2;615
4363;50;3;615
4364;40;29;615
4365;80;29;615
4366;15;8;615
4367;3;48;615
4368;500;37;616
4369;5000;7;616
4370;250;31;616
4371;30;8;616
4372;40;29;616
4373;300;30;616
4374;5;48;616
4375;2;11;616
4376;120;29;617
4377;30;52;617
4378;1;48;617
4379;60;26;617
4380;10;8;617
4381;300;177;617
4382;500;153;617
4383;130;13;618
4384;300;30;618
4385;100;72;618
4386;100;53;618
4387;10;52;618
4388;5;129;618
4389;10;239;618
4390;200;138;619
4391;150;7;619
4392;80;3;619
4393;80;4;619
4394;60;26;619
4395;100;31;619
4396;5;48;619
4397;100;29;619
4398;10;8;619
4399;500;82;620
4400;500;64;620
4401;500;69;620
4402;200;5;620
4403;1000;2;620
4404;250;3;620
4405;200;4;620
4406;5;11;620
4407;500;117;620
4408;5;158;620
4409;10;48;620
4410;1;21;620
4411;1;51;620
4412;20;6;620
4413;10;14;620
4414;2000;82;621
4415;100;31;621
4416;300;4;621
4417;200;21;621
4418;250;5;621
4419;20;8;621
4420;10;48;621
4421;2;21;621
4422;100;0;621
4423;500;7;621
4424;600;2;622
4425;2;24;622
4426;2;48;622
4427;120;26;622
4428;120;31;622
4429;20;38;622
4430;20;8;622
4431;300;64;623
4432;300;2;623
4433;220;0;623
4434;100;4;623
4435;80;3;623
4436;17;8;623
4437;2;48;623
4438;1;21;623
4439;150;31;623
4440;3;11;623
4441;100;7;623
4442;50;8;624
4443;20;4;624
4444;50;29;624
4445;100;30;624
4446;200;5;624
4447;100;2;624
4448;200;164;624
4449;500;71;624
4450;300;15;625
4451;100;42;625
4452;150;193;625
4453;200;2;625
4454;100;4;625
4455;80;80;625
4456;2;48;625
4457;1172;15;626
4458;273;38;626
4459;440;26;626
4460;382;31;626
4461;200;3;627
4462;10;48;627
4463;100;4;627
4464;100;29;627
4465;120;26;627
4466;100;7;627
4467;100;30;627
4468;180;153;627
4469;500;12;627
4470;60;8;627
4471;400;241;628
4472;300;74;628
4473;180;72;628
4474;200;117;628
4475;4;158;628
4476;100;4;628
4477;60;31;628
4478;17;8;628
4479;3;48;628
4480;3;141;628
4481;3000;7;628
4482;400;92;629
4483;200;5;629
4484;180;4;629
4485;17;8;629
4486;2;48;629
4487;30;14;629
4488;200;31;629
4489;800;15;630
4490;250;4;630
4491;2;48;630
4492;60;8;630
4493;3000;7;630
4494;180;26;630
4495;320;29;630
4496;450;15;631
4497;200;13;631
4498;50;8;631
4499;80;3;631
4500;2;48;631
4501;3;11;631
4502;630;7;631
4503;3;8;632
4504;3;11;632
4505;26;4;632
4506;50;242;632
4507;320;90;632
4508;700;51;633
4509;500;114;633
4510;120;13;633
4511;100;4;633
4512;2;11;633
4513;15;8;633
4514;40;14;633
4515;500;29;634
4516;120;26;634
4517;375;7;634
4518;1;48;634
4519;450;2;635
4520;60;26;635
4521;20;29;635
4522;17;8;635
4523;1;48;635
4524;1;21;635
4525;280;12;635
4526;180;5;635
4527;50;31;635
4528;20;6;635
4529;18;88;635
4530;250;114;636
4531;60;72;636
4532;12;8;636
4533;50;80;636
4534;9;14;636
4535;7;6;636
4536;10;48;636
4537;60;4;636
4538;315;5;636
4539;100;37;636
4540;250;114;636
4541;145;21;636
4542;1000;64;637
4543;700;15;637
4544;200;15;637
4545;180;26;637
4546;120;105;637
4547;3;11;637
4548;5;48;637
4549;1;21;637
4550;1500;232;638
4551;1000;142;638
4552;100;4;638
4553;80;3;638
4554;20;6;638
4555;3;11;638
4556;5;48;638
4557;1;21;638
4558;1;120;638
4559;20;170;638
4560;20;94;638
4561;20;127;639
4562;15;99;639
4563;50;25;639
4564;50;26;639
4565;30;138;639
4566;120;153;639
4567;20;243;639
4568;3;8;639
4569;580;244;640
4570;200;21;640
4571;100;4;640
4572;40;4;640
4573;20;8;640
4574;1;48;640
4575;1;21;640
4576;1;83;640
4577;1;11;640
4578;1;59;640
4579;120;26;640
4580;28;38;640
4581;200;32;641
4582;280;9;641
4583;30;109;641
4584;1;120;641
4585;1;115;641
4586;40;115;641
4587;50;138;641
4588;20;20;641
4589;1;48;641
4590;20;8;641
4591;20;6;641
4592;500;60;642
4593;130;21;642
4594;80;3;642
4595;100;4;642
4596;2;11;642
4597;15;8;642
4598;15;8;642
4599;1;21;642
4600;40;245;642
4601;30;88;642
4602;20;52;642
4603;20;105;642
4604;15;81;642
4605;500;21;643
4606;180;4;643
4607;2;11;643
4608;210;5;643
4609;10;144;643
4610;17;8;643
4611;180;26;643
4612;1;21;643
4613;42;72;643
4614;750;64;644
4615;300;72;644
4616;45;65;644
4617;180;117;644
4618;30;8;644
4619;28;83;644
4620;1;48;644
4621;1;21;644
4622;1000;15;645
4623;130;154;645
4624;60;26;645
4625;100;27;645
4626;180;246;645
4627;36;117;645
4628;38;117;645
4629;1;48;645
4630;1;21;645
4631;260;29;646
4632;55;26;646
4633;35;8;646
4634;3;48;646
4635;120;7;646
4636;1000;15;646
4637;250;0;646
4638;75;31;646
4639;75;31;646
4640;60;38;646
4641;850;15;647
4642;120;26;647
4643;50;4;647
4644;28;138;647
4645;30;38;647
4646;60;25;647
4647;130;31;647
4648;1;48;647
4649;1;21;647
4650;300;13;648
4651;450;168;648
4652;240;26;648
4653;100;4;648
4654;45;8;648
4655;745;47;648
4656;1;51;648
4657;1;48;648
4658;1;24;648
4659;1;115;648
4660;200;23;648
4661;20;6;648
4662;1200;15;649
4663;17;8;649
4664;25;221;649
4665;1;48;649
4666;100;30;649
4667;350;7;649
4668;5;11;649
4669;1;115;649
4670;1;86;649
4671;1500;247;650
4672;100;4;650
4673;25;172;650
4674;30;38;650
4675;100;117;650
4676;380;111;650
4677;17;8;650
4678;450;114;651
4679;60;26;651
4680;80;3;651
4681;80;2;651
4682;80;4;651
4683;100;111;651
4684;150;248;651
4685;20;239;651
4686;1;48;651
4687;1;21;651
4688;400;168;652
4689;30;40;652
4690;17;8;652
4691;20;117;652
4692;20;239;652
4693;75;38;652
4694;100;31;652
4695;1000;114;653
4696;300;130;653
4697;100;4;653
4698;1;48;653
4699;1;21;653
4700;900;69;654
4701;60;25;654
4702;18;239;654
4703;1;48;654
4704;2;141;654
4705;200;141;655
4706;100;249;655
4707;200;31;655
4708;200;114;655
4709;25;8;655
4710;250;72;655
4711;1;11;655
4712;1;48;655
4713;1;21;655
4714;1000;143;656
4715;500;4;656
4716;250;142;656
4717;50;170;656
4718;10;83;656
4719;4;11;656
4720;1;48;656
4721;1;21;656
4722;5;48;657
4723;35;29;657
4724;50;26;657
4725;300;250;657
4726;900;2;657
4727;250;13;658
4728;500;7;658
4729;850;93;658
4730;60;26;658
4731;100;20;658
4732;30;4;658
4733;20;14;658
4734;1;48;658
4735;1;21;658
